date,store_id,product_id,units_sold,promo_flag,stockout_flag,unit_price,revenue
2023-06-21,1,101,20,0,0,59.99,1199.8
2023-06-22,1,101,17,0,0,59.99,1019.83
2023-06-23,1,101,21,0,0,59.99,1259.79
2023-06-24,1,101,23,0,0,59.99,1379.77
2023-06-25,1,101,16,0,0,59.99,959.84
2023-06-26,1,101,15,0,0,59.99,899.85
2023-06-27,1,101,1,0,1,59.99,59.99
2023-06-28,1,101,19,0,0,59.99,1139.81
2023-06-29,1,101,19,0,0,59.99,1139.81
2023-06-30,1,101,37,0,0,59.99,2219.63
2023-07-01,1,101,0,0,1,59.99,0.0
2023-07-02,1,101,20,0,0,59.99,1199.8
2023-07-03,1,101,19,0,0,59.99,1139.81
2023-07-04,1,101,34,0,0,59.99,2039.66
2023-07-05,1,101,18,0,0,59.99,1079.82
2023-07-06,1,101,21,0,0,59.99,1259.79
2023-07-07,1,101,28,0,0,59.99,1679.72
2023-07-08,1,101,20,0,0,59.99,1199.8
2023-07-09,1,101,17,0,0,59.99,1019.83
2023-07-10,1,101,24,0,0,59.99,1439.76
2023-07-11,1,101,29,0,0,59.99,1739.71
2023-07-12,1,101,16,0,0,59.99,959.84
2023-07-13,1,101,22,0,0,59.99,1319.78
2023-07-14,1,101,22,0,0,59.99,1319.78
2023-07-15,1,101,19,0,0,59.99,1139.81
2023-07-16,1,101,22,0,0,59.99,1319.78
2023-07-17,1,101,17,0,0,59.99,1019.83
2023-07-18,1,101,21,0,0,59.99,1259.79
2023-07-19,1,101,0,0,1,59.99,0.0
2023-07-20,1,101,27,0,0,59.99,1619.73
2023-07-21,1,101,16,0,0,59.99,959.84
2023-07-22,1,101,15,0,0,59.99,899.85
2023-07-23,1,101,29,0,0,59.99,1739.71
2023-07-24,1,101,20,0,0,59.99,1199.8
2023-07-25,1,101,21,0,0,59.99,1259.79
2023-07-26,1,101,20,0,0,59.99,1199.8
2023-07-27,1,101,22,0,0,59.99,1319.78
2023-07-28,1,101,35,0,0,59.99,2099.65
2023-07-29,1,101,25,0,0,59.99,1499.75
2023-07-30,1,101,21,0,0,59.99,1259.79
2023-07-31,1,101,27,0,0,59.99,1619.73
2023-08-01,1,101,27,0,0,59.99,1619.73
2023-08-02,1,101,24,0,0,59.99,1439.76
2023-08-03,1,101,17,0,0,59.99,1019.83
2023-08-04,1,101,16,0,0,59.99,959.84
2023-08-05,1,101,19,0,0,59.99,1139.81
2023-08-06,1,101,17,0,0,59.99,1019.83
2023-08-07,1,101,28,0,0,59.99,1679.72
2023-08-08,1,101,23,0,0,59.99,1379.77
2023-08-09,1,101,16,0,0,59.99,959.84
2023-08-10,1,101,24,0,0,59.99,1439.76
2023-08-11,1,101,28,0,0,59.99,1679.72
2023-08-12,1,101,22,0,0,59.99,1319.78
2023-08-13,1,101,56,1,0,48.27222882540331,2703.24
2023-08-14,1,101,31,0,0,59.99,1859.69
2023-08-15,1,101,35,0,0,59.99,2099.65
2023-08-16,1,101,24,0,0,59.99,1439.76
2023-08-17,1,101,20,0,0,59.99,1199.8
2023-08-18,1,101,51,1,0,51.33575546170865,2618.12
2023-08-19,1,101,0,0,1,59.99,0.0
2023-08-20,1,101,22,0,0,59.99,1319.78
2023-08-21,1,101,21,0,0,59.99,1259.79
2023-08-22,1,101,25,0,0,59.99,1499.75
2023-08-23,1,101,26,0,0,59.99,1559.74
2023-08-24,1,101,29,0,0,59.99,1739.71
2023-08-25,1,101,38,0,0,59.99,2279.62
2023-08-26,1,101,30,0,0,59.99,1799.7
2023-08-27,1,101,25,0,0,59.99,1499.75
2023-08-28,1,101,23,0,0,59.99,1379.77
2023-08-29,1,101,30,0,0,59.99,1799.7
2023-08-30,1,101,21,0,0,59.99,1259.79
2023-08-31,1,101,27,0,0,59.99,1619.73
2023-09-01,1,101,29,0,0,59.99,1739.71
2023-09-02,1,101,25,0,0,59.99,1499.75
2023-09-03,1,101,25,0,0,59.99,1499.75
2023-09-04,1,101,32,0,0,59.99,1919.68
2023-09-05,1,101,27,0,0,59.99,1619.73
2023-09-06,1,101,36,0,0,59.99,2159.64
2023-09-07,1,101,35,0,0,59.99,2099.65
2023-09-08,1,101,30,0,0,59.99,1799.7
2023-09-09,1,101,37,0,0,59.99,2219.63
2023-09-10,1,101,29,0,0,59.99,1739.71
2023-09-11,1,101,29,0,0,59.99,1739.71
2023-09-12,1,101,25,0,0,59.99,1499.75
2023-09-13,1,101,30,0,0,59.99,1799.7
2023-09-14,1,101,30,0,0,59.99,1799.7
2023-09-15,1,101,28,0,0,59.99,1679.72
2023-09-16,1,101,29,0,0,59.99,1739.71
2023-09-17,1,101,31,0,0,59.99,1859.69
2023-09-18,1,101,35,0,0,59.99,2099.65
2023-09-19,1,101,30,0,0,59.99,1799.7
2023-09-20,1,101,35,0,0,59.99,2099.65
2023-09-21,1,101,26,0,0,59.99,1559.74
2023-09-22,1,101,20,0,0,59.99,1199.8
2023-09-23,1,101,27,0,0,59.99,1619.73
2023-09-24,1,101,33,0,0,59.99,1979.67
2023-09-25,1,101,44,1,0,48.63905823033445,2140.12
2023-09-26,1,101,1,0,1,59.99,59.99
2023-09-27,1,101,31,0,0,59.99,1859.69
2023-09-28,1,101,24,0,0,59.99,1439.76
2023-09-29,1,101,35,0,0,59.99,2099.65
2023-09-30,1,101,30,0,0,59.99,1799.7
2023-10-01,1,101,30,0,0,59.99,1799.7
2023-10-02,1,101,40,0,0,59.99,2399.6
2023-10-03,1,101,34,0,0,59.99,2039.66
2023-10-04,1,101,31,0,0,59.99,1859.69
2023-10-05,1,101,32,0,0,59.99,1919.68
2023-10-06,1,101,37,0,0,59.99,2219.63
2023-10-07,1,101,43,0,0,59.99,2579.57
2023-10-08,1,101,45,0,0,59.99,2699.55
2023-10-09,1,101,67,1,0,45.11282913988519,3022.56
2023-10-10,1,101,28,0,0,59.99,1679.72
2023-10-11,1,101,33,0,0,59.99,1979.67
2023-10-12,1,101,47,1,0,53.34362627747614,2507.15
2023-10-13,1,101,38,0,0,59.99,2279.62
2023-10-14,1,101,46,0,0,59.99,2759.54
2023-10-15,1,101,41,0,0,59.99,2459.59
2023-10-16,1,101,25,0,0,59.99,1499.75
2023-10-17,1,101,31,0,0,59.99,1859.69
2023-10-18,1,101,2,0,1,59.99,119.98
2023-10-19,1,101,35,0,0,59.99,2099.65
2023-10-20,1,101,48,0,0,59.99,2879.52
2023-10-21,1,101,30,0,0,59.99,1799.7
2023-10-22,1,101,38,0,0,59.99,2279.62
2023-10-23,1,101,38,0,0,59.99,2279.62
2023-10-24,1,101,24,0,0,59.99,1439.76
2023-10-25,1,101,38,0,0,59.99,2279.62
2023-10-26,1,101,38,0,0,59.99,2279.62
2023-10-27,1,101,35,0,0,59.99,2099.65
2023-10-28,1,101,45,0,0,59.99,2699.55
2023-10-29,1,101,43,0,0,59.99,2579.57
2023-10-30,1,101,34,0,0,59.99,2039.66
2023-10-31,1,101,37,0,0,59.99,2219.63
2023-11-01,1,101,27,0,0,59.99,1619.73
2023-11-02,1,101,21,0,0,59.99,1259.79
2023-11-03,1,101,38,0,0,59.99,2279.62
2023-11-04,1,101,45,0,0,59.99,2699.55
2023-11-05,1,101,29,0,0,59.99,1739.71
2023-11-06,1,101,30,0,0,59.99,1799.7
2023-11-07,1,101,40,0,0,59.99,2399.6
2023-11-08,1,101,30,0,0,59.99,1799.7
2023-11-09,1,101,28,0,0,59.99,1679.72
2023-11-10,1,101,46,0,0,59.99,2759.54
2023-11-11,1,101,42,0,0,59.99,2519.58
2023-11-12,1,101,37,0,0,59.99,2219.63
2023-11-13,1,101,28,0,0,59.99,1679.72
2023-11-14,1,101,72,1,0,45.476847883870846,3274.33
2023-11-15,1,101,41,0,0,59.99,2459.59
2023-11-16,1,101,35,0,0,59.99,2099.65
2023-11-17,1,101,45,0,0,59.99,2699.55
2023-11-18,1,101,45,0,0,59.99,2699.55
2023-11-19,1,101,41,0,0,59.99,2459.59
2023-11-20,1,101,30,0,0,59.99,1799.7
2023-11-21,1,101,39,0,0,59.99,2339.61
2023-11-22,1,101,34,0,0,59.99,2039.66
2023-11-23,1,101,32,0,0,59.99,1919.68
2023-11-24,1,101,45,0,0,59.99,2699.55
2023-11-25,1,101,49,0,0,59.99,2939.51
2023-11-26,1,101,50,0,0,59.99,2999.5
2023-11-27,1,101,38,0,0,59.99,2279.62
2023-11-28,1,101,32,0,0,59.99,1919.68
2023-11-29,1,101,86,0,0,59.99,5159.14
2023-11-30,1,101,34,0,0,59.99,2039.66
2023-12-01,1,101,36,0,0,59.99,2159.64
2023-12-02,1,101,44,0,0,59.99,2639.56
2023-12-03,1,101,32,0,0,59.99,1919.68
2023-12-04,1,101,42,0,0,59.99,2519.58
2023-12-05,1,101,29,0,0,59.99,1739.71
2023-12-06,1,101,31,0,0,59.99,1859.69
2023-12-07,1,101,32,0,0,59.99,1919.68
2023-12-08,1,101,44,0,0,59.99,2639.56
2023-12-09,1,101,38,0,0,59.99,2279.62
2023-12-10,1,101,34,0,0,59.99,2039.66
2023-12-11,1,101,1,0,1,59.99,59.99
2023-12-12,1,101,34,0,0,59.99,2039.66
2023-12-13,1,101,45,0,0,59.99,2699.55
2023-12-14,1,101,31,0,0,59.99,1859.69
2023-12-15,1,101,32,0,0,59.99,1919.68
2023-12-16,1,101,39,0,0,59.99,2339.61
2023-12-17,1,101,50,0,0,59.99,2999.5
2023-12-18,1,101,36,0,0,59.99,2159.64
2023-12-19,1,101,34,0,0,59.99,2039.66
2023-12-20,1,101,36,0,0,59.99,2159.64
2023-12-21,1,101,40,0,0,59.99,2399.6
2023-12-22,1,101,49,0,0,59.99,2939.51
2023-12-23,1,101,33,0,0,59.99,1979.67
2023-12-24,1,101,129,1,0,49.17241904944749,6343.24
2023-12-25,1,101,6,0,0,59.99,359.94
2023-12-26,1,101,46,0,0,59.99,2759.54
2023-12-27,1,101,39,0,0,59.99,2339.61
2023-12-28,1,101,30,0,0,59.99,1799.7
2023-12-29,1,101,48,0,0,59.99,2879.52
2023-12-30,1,101,39,0,0,59.99,2339.61
2023-12-31,1,101,44,0,0,59.99,2639.56
2024-01-01,1,101,12,0,0,59.99,719.88
2024-01-02,1,101,32,0,0,59.99,1919.68
2024-01-03,1,101,34,0,0,59.99,2039.66
2024-01-04,1,101,31,0,0,59.99,1859.69
2024-01-05,1,101,31,0,0,59.99,1859.69
2024-01-06,1,101,29,0,0,59.99,1739.71
2024-01-07,1,101,2,0,1,59.99,119.98
2024-01-08,1,101,38,0,0,59.99,2279.62
2024-01-09,1,101,35,0,0,59.99,2099.65
2024-01-10,1,101,34,0,0,59.99,2039.66
2024-01-11,1,101,57,1,0,52.04950481292189,2966.82
2024-01-12,1,101,39,0,0,59.99,2339.61
2024-01-13,1,101,37,0,0,59.99,2219.63
2024-01-14,1,101,52,1,0,50.951330404733035,2649.47
2024-01-15,1,101,22,0,0,59.99,1319.78
2024-01-16,1,101,38,0,0,59.99,2279.62
2024-01-17,1,101,34,0,0,59.99,2039.66
2024-01-18,1,101,29,0,0,59.99,1739.71
2024-01-19,1,101,35,0,0,59.99,2099.65
2024-01-20,1,101,47,0,0,59.99,2819.53
2024-01-21,1,101,41,0,0,59.99,2459.59
2024-01-22,1,101,24,0,0,59.99,1439.76
2024-01-23,1,101,26,0,0,59.99,1559.74
2024-01-24,1,101,36,0,0,59.99,2159.64
2024-01-25,1,101,21,0,0,59.99,1259.79
2024-01-26,1,101,35,0,0,59.99,2099.65
2024-01-27,1,101,44,0,0,59.99,2639.56
2024-01-28,1,101,30,0,0,59.99,1799.7
2024-01-29,1,101,28,0,0,59.99,1679.72
2024-01-30,1,101,40,0,0,59.99,2399.6
2024-01-31,1,101,30,0,0,59.99,1799.7
2024-02-01,1,101,40,0,0,59.99,2399.6
2024-02-02,1,101,34,0,0,59.99,2039.66
2024-02-03,1,101,38,0,0,59.99,2279.62
2024-02-04,1,101,29,0,0,59.99,1739.71
2024-02-05,1,101,54,1,0,46.821708085366126,2528.37
2024-02-06,1,101,28,0,0,59.99,1679.72
2024-02-07,1,101,34,1,0,52.02413512238178,1768.82
2024-02-08,1,101,38,0,0,59.99,2279.62
2024-02-09,1,101,31,0,0,59.99,1859.69
2024-02-10,1,101,26,0,0,59.99,1559.74
2024-02-11,1,101,34,0,0,59.99,2039.66
2024-02-12,1,101,25,0,0,59.99,1499.75
2024-02-13,1,101,25,0,0,59.99,1499.75
2024-02-14,1,101,44,1,0,50.26381460138732,2211.61
2024-02-15,1,101,34,0,0,59.99,2039.66
2024-02-16,1,101,32,0,0,59.99,1919.68
2024-02-17,1,101,39,0,0,59.99,2339.61
2024-02-18,1,101,31,0,0,59.99,1859.69
2024-02-19,1,101,26,0,0,59.99,1559.74
2024-02-20,1,101,27,0,0,59.99,1619.73
2024-02-21,1,101,27,0,0,59.99,1619.73
2024-02-22,1,101,26,0,0,59.99,1559.74
2024-02-23,1,101,27,0,0,59.99,1619.73
2024-02-24,1,101,32,0,0,59.99,1919.68
2024-02-25,1,101,35,0,0,59.99,2099.65
2024-02-26,1,101,29,0,0,59.99,1739.71
2024-02-27,1,101,25,0,0,59.99,1499.75
2024-02-28,1,101,20,0,0,59.99,1199.8
2024-02-29,1,101,27,0,0,59.99,1619.73
2024-03-01,1,101,33,0,0,59.99,1979.67
2024-03-02,1,101,27,0,0,59.99,1619.73
2024-03-03,1,101,20,0,0,59.99,1199.8
2024-03-04,1,101,18,0,0,59.99,1079.82
2024-03-05,1,101,49,1,0,52.20054185211343,2557.83
2024-03-06,1,101,21,0,0,59.99,1259.79
2024-03-07,1,101,42,1,0,49.7853632490331,2090.99
2024-03-08,1,101,22,0,0,59.99,1319.78
2024-03-09,1,101,22,0,0,59.99,1319.78
2024-03-10,1,101,23,0,0,59.99,1379.77
2024-03-11,1,101,29,0,0,59.99,1739.71
2024-03-12,1,101,23,0,0,59.99,1379.77
2024-03-13,1,101,24,0,0,59.99,1439.76
2024-03-14,1,101,20,0,0,59.99,1199.8
2024-03-15,1,101,30,0,0,59.99,1799.7
2024-03-16,1,101,24,0,0,59.99,1439.76
2024-03-17,1,101,26,0,0,59.99,1559.74
2024-03-18,1,101,22,0,0,59.99,1319.78
2024-03-19,1,101,26,0,0,59.99,1559.74
2024-03-20,1,101,23,0,0,59.99,1379.77
2024-03-21,1,101,32,1,0,49.99734497229772,1599.92
2024-03-22,1,101,44,1,0,47.02482457680544,2069.09
2024-03-23,1,101,20,0,0,59.99,1199.8
2024-03-24,1,101,28,0,0,59.99,1679.72
2024-03-25,1,101,15,0,0,59.99,899.85
2024-03-26,1,101,18,0,0,59.99,1079.82
2024-03-27,1,101,21,0,0,59.99,1259.79
2024-03-28,1,101,24,0,0,59.99,1439.76
2024-03-29,1,101,21,0,0,59.99,1259.79
2024-03-30,1,101,25,0,0,59.99,1499.75
2024-03-31,1,101,20,0,0,59.99,1199.8
2024-04-01,1,101,24,0,0,59.99,1439.76
2024-04-02,1,101,27,0,0,59.99,1619.73
2024-04-03,1,101,23,0,0,59.99,1379.77
2024-04-04,1,101,14,0,0,59.99,839.86
2024-04-05,1,101,42,1,0,50.737231944358456,2130.96
2024-04-06,1,101,22,0,0,59.99,1319.78
2024-04-07,1,101,28,0,0,59.99,1679.72
2024-04-08,1,101,28,0,0,59.99,1679.72
2024-04-09,1,101,19,0,0,59.99,1139.81
2024-04-10,1,101,17,0,0,59.99,1019.83
2024-04-11,1,101,20,0,0,59.99,1199.8
2024-04-12,1,101,19,0,0,59.99,1139.81
2024-04-13,1,101,27,0,0,59.99,1619.73
2024-04-14,1,101,27,0,0,59.99,1619.73
2024-04-15,1,101,24,0,0,59.99,1439.76
2024-04-16,1,101,21,0,0,59.99,1259.79
2024-04-17,1,101,17,0,0,59.99,1019.83
2024-04-18,1,101,21,0,0,59.99,1259.79
2024-04-19,1,101,29,0,0,59.99,1739.71
2024-04-20,1,101,40,1,0,53.783605940976116,2151.34
2024-04-21,1,101,24,0,0,59.99,1439.76
2024-04-22,1,101,21,0,0,59.99,1259.79
2024-04-23,1,101,15,0,0,59.99,899.85
2024-04-24,1,101,15,0,0,59.99,899.85
2024-04-25,1,101,24,0,0,59.99,1439.76
2024-04-26,1,101,20,0,0,59.99,1199.8
2024-04-27,1,101,16,0,0,59.99,959.84
2024-04-28,1,101,21,0,0,59.99,1259.79
2024-04-29,1,101,15,0,0,59.99,899.85
2024-04-30,1,101,17,0,0,59.99,1019.83
2024-05-01,1,101,20,0,0,59.99,1199.8
2024-05-02,1,101,16,0,0,59.99,959.84
2024-05-03,1,101,22,0,0,59.99,1319.78
2024-05-04,1,101,21,0,0,59.99,1259.79
2024-05-05,1,101,29,0,0,59.99,1739.71
2024-05-06,1,101,15,0,0,59.99,899.85
2024-05-07,1,101,15,0,0,59.99,899.85
2024-05-08,1,101,19,0,0,59.99,1139.81
2024-05-09,1,101,25,0,0,59.99,1499.75
2024-05-10,1,101,24,0,0,59.99,1439.76
2024-05-11,1,101,22,0,0,59.99,1319.78
2024-05-12,1,101,16,0,0,59.99,959.84
2024-05-13,1,101,16,0,0,59.99,959.84
2024-05-14,1,101,14,0,0,59.99,839.86
2024-05-15,1,101,21,0,0,59.99,1259.79
2024-05-16,1,101,21,0,0,59.99,1259.79
2024-05-17,1,101,23,0,0,59.99,1379.77
2024-05-18,1,101,17,0,0,59.99,1019.83
2024-05-19,1,101,16,0,0,59.99,959.84
2024-05-20,1,101,13,0,0,59.99,779.87
2024-05-21,1,101,31,1,0,47.352961118730754,1467.94
2024-05-22,1,101,19,0,0,59.99,1139.81
2024-05-23,1,101,23,0,0,59.99,1379.77
2024-05-24,1,101,22,0,0,59.99,1319.78
2024-05-25,1,101,20,0,0,59.99,1199.8
2024-05-26,1,101,22,0,0,59.99,1319.78
2024-05-27,1,101,8,0,0,59.99,479.92
2024-05-28,1,101,19,0,0,59.99,1139.81
2024-05-29,1,101,24,0,0,59.99,1439.76
2024-05-30,1,101,23,0,0,59.99,1379.77
2024-05-31,1,101,17,0,0,59.99,1019.83
2024-06-01,1,101,18,0,0,59.99,1079.82
2024-06-02,1,101,17,0,0,59.99,1019.83
2024-06-03,1,101,14,0,0,59.99,839.86
2024-06-04,1,101,18,0,0,59.99,1079.82
2024-06-05,1,101,22,0,0,59.99,1319.78
2024-06-06,1,101,18,0,0,59.99,1079.82
2024-06-07,1,101,22,0,0,59.99,1319.78
2024-06-08,1,101,16,0,0,59.99,959.84
2024-06-09,1,101,18,0,0,59.99,1079.82
2024-06-10,1,101,25,0,0,59.99,1499.75
2024-06-11,1,101,19,0,0,59.99,1139.81
2024-06-12,1,101,15,0,0,59.99,899.85
2024-06-13,1,101,15,0,0,59.99,899.85
2024-06-14,1,101,20,0,0,59.99,1199.8
2024-06-15,1,101,21,0,0,59.99,1259.79
2024-06-16,1,101,19,0,0,59.99,1139.81
2024-06-17,1,101,13,0,0,59.99,779.87
2024-06-18,1,101,17,0,0,59.99,1019.83
2024-06-19,1,101,26,0,0,59.99,1559.74
2024-06-20,1,101,22,0,0,59.99,1319.78
2024-06-21,1,101,31,0,0,59.99,1859.69
2024-06-22,1,101,20,0,0,59.99,1199.8
2024-06-23,1,101,20,0,0,59.99,1199.8
2024-06-24,1,101,21,0,0,59.99,1259.79
2024-06-25,1,101,19,0,0,59.99,1139.81
2024-06-26,1,101,23,0,0,59.99,1379.77
2024-06-27,1,101,14,0,0,59.99,839.86
2024-06-28,1,101,22,0,0,59.99,1319.78
2024-06-29,1,101,17,0,0,59.99,1019.83
2024-06-30,1,101,24,0,0,59.99,1439.76
2024-07-01,1,101,10,0,0,59.99,599.9
2024-07-02,1,101,21,0,0,59.99,1259.79
2024-07-03,1,101,18,0,0,59.99,1079.82
2024-07-04,1,101,32,0,0,59.99,1919.68
2024-07-05,1,101,22,0,0,59.99,1319.78
2024-07-06,1,101,20,0,0,59.99,1199.8
2024-07-07,1,101,19,0,0,59.99,1139.81
2024-07-08,1,101,26,0,0,59.99,1559.74
2024-07-09,1,101,11,0,0,59.99,659.89
2024-07-10,1,101,16,0,0,59.99,959.84
2024-07-11,1,101,22,0,0,59.99,1319.78
2024-07-12,1,101,21,0,0,59.99,1259.79
2024-07-13,1,101,31,0,0,59.99,1859.69
2024-07-14,1,101,1,0,1,59.99,59.99
2024-07-15,1,101,23,0,0,59.99,1379.77
2024-07-16,1,101,20,0,0,59.99,1199.8
2024-07-17,1,101,12,0,0,59.99,719.88
2024-07-18,1,101,19,0,0,59.99,1139.81
2024-07-19,1,101,24,0,0,59.99,1439.76
2024-07-20,1,101,18,0,0,59.99,1079.82
2024-07-21,1,101,28,0,0,59.99,1679.72
2024-07-22,1,101,20,0,0,59.99,1199.8
2024-07-23,1,101,15,0,0,59.99,899.85
2024-07-24,1,101,25,0,0,59.99,1499.75
2024-07-25,1,101,27,0,0,59.99,1619.73
2024-07-26,1,101,21,0,0,59.99,1259.79
2024-07-27,1,101,21,0,0,59.99,1259.79
2024-07-28,1,101,1,0,1,59.99,59.99
2024-07-29,1,101,25,0,0,59.99,1499.75
2024-07-30,1,101,30,0,0,59.99,1799.7
2024-07-31,1,101,24,0,0,59.99,1439.76
2024-08-01,1,101,16,0,0,59.99,959.84
2024-08-02,1,101,27,0,0,59.99,1619.73
2024-08-03,1,101,32,0,0,59.99,1919.68
2024-08-04,1,101,24,0,0,59.99,1439.76
2024-08-05,1,101,18,0,0,59.99,1079.82
2024-08-06,1,101,18,0,0,59.99,1079.82
2024-08-07,1,101,15,0,0,59.99,899.85
2024-08-08,1,101,23,0,0,59.99,1379.77
2024-08-09,1,101,27,0,0,59.99,1619.73
2024-08-10,1,101,27,0,0,59.99,1619.73
2024-08-11,1,101,26,0,0,59.99,1559.74
2024-08-12,1,101,17,0,0,59.99,1019.83
2024-08-13,1,101,17,0,0,59.99,1019.83
2024-08-14,1,101,25,0,0,59.99,1499.75
2024-08-15,1,101,19,0,0,59.99,1139.81
2024-08-16,1,101,24,0,0,59.99,1439.76
2024-08-17,1,101,29,0,0,59.99,1739.71
2024-08-18,1,101,34,0,0,59.99,2039.66
2024-08-19,1,101,21,0,0,59.99,1259.79
2024-08-20,1,101,25,0,0,59.99,1499.75
2024-08-21,1,101,20,0,0,59.99,1199.8
2024-08-22,1,101,23,0,0,59.99,1379.77
2024-08-23,1,101,31,0,0,59.99,1859.69
2024-08-24,1,101,32,0,0,59.99,1919.68
2024-08-25,1,101,31,0,0,59.99,1859.69
2024-08-26,1,101,0,0,1,59.99,0.0
2024-08-27,1,101,29,0,0,59.99,1739.71
2024-08-28,1,101,26,0,0,59.99,1559.74
2024-08-29,1,101,49,1,0,50.942403394862616,2496.18
2024-08-30,1,101,31,0,0,59.99,1859.69
2024-08-31,1,101,30,0,0,59.99,1799.7
2024-09-01,1,101,43,0,0,59.99,2579.57
2024-09-02,1,101,26,0,0,59.99,1559.74
2024-09-03,1,101,30,0,0,59.99,1799.7
2024-09-04,1,101,23,0,0,59.99,1379.77
2024-09-05,1,101,42,0,0,59.99,2519.58
2024-09-06,1,101,28,0,0,59.99,1679.72
2024-09-07,1,101,40,0,0,59.99,2399.6
2024-09-08,1,101,31,0,0,59.99,1859.69
2024-09-09,1,101,27,0,0,59.99,1619.73
2024-09-10,1,101,37,0,0,59.99,2219.63
2024-09-11,1,101,34,0,0,59.99,2039.66
2024-09-12,1,101,26,0,0,59.99,1559.74
2024-09-13,1,101,36,0,0,59.99,2159.64
2024-09-14,1,101,40,0,0,59.99,2399.6
2024-09-15,1,101,30,0,0,59.99,1799.7
2024-09-16,1,101,29,0,0,59.99,1739.71
2024-09-17,1,101,28,0,0,59.99,1679.72
2024-09-18,1,101,28,0,0,59.99,1679.72
2024-09-19,1,101,29,0,0,59.99,1739.71
2024-09-20,1,101,27,0,0,59.99,1619.73
2024-09-21,1,101,45,0,0,59.99,2699.55
2024-09-22,1,101,30,0,0,59.99,1799.7
2024-09-23,1,101,33,0,0,59.99,1979.67
2024-09-24,1,101,45,1,0,52.369178646186356,2356.61
2024-09-25,1,101,37,0,0,59.99,2219.63
2024-09-26,1,101,2,0,1,59.99,119.98
2024-09-27,1,101,35,0,0,59.99,2099.65
2024-09-28,1,101,42,0,0,59.99,2519.58
2024-09-29,1,101,45,0,0,59.99,2699.55
2024-09-30,1,101,30,0,0,59.99,1799.7
2024-10-01,1,101,40,0,0,59.99,2399.6
2024-10-02,1,101,29,0,0,59.99,1739.71
2024-10-03,1,101,37,0,0,59.99,2219.63
2024-10-04,1,101,42,0,0,59.99,2519.58
2024-10-05,1,101,50,0,0,59.99,2999.5
2024-10-06,1,101,42,0,0,59.99,2519.58
2024-10-07,1,101,35,0,0,59.99,2099.65
2024-10-08,1,101,31,0,0,59.99,1859.69
2024-10-09,1,101,36,0,0,59.99,2159.64
2024-10-10,1,101,27,0,0,59.99,1619.73
2024-10-11,1,101,39,0,0,59.99,2339.61
2024-10-12,1,101,47,0,0,59.99,2819.53
2024-10-13,1,101,43,0,0,59.99,2579.57
2024-10-14,1,101,30,0,0,59.99,1799.7
2024-10-15,1,101,29,0,0,59.99,1739.71
2024-10-16,1,101,29,0,0,59.99,1739.71
2024-10-17,1,101,40,0,0,59.99,2399.6
2024-10-18,1,101,2,0,1,59.99,119.98
2024-10-19,1,101,31,0,0,59.99,1859.69
2024-10-20,1,101,41,0,0,59.99,2459.59
2024-10-21,1,101,36,0,0,59.99,2159.64
2024-10-22,1,101,34,0,0,59.99,2039.66
2024-10-23,1,101,32,0,0,59.99,1919.68
2024-10-24,1,101,39,0,0,59.99,2339.61
2024-10-25,1,101,46,0,0,59.99,2759.54
2024-10-26,1,101,40,0,0,59.99,2399.6
2024-10-27,1,101,43,0,0,59.99,2579.57
2024-10-28,1,101,33,0,0,59.99,1979.67
2024-10-29,1,101,31,0,0,59.99,1859.69
2024-10-30,1,101,32,0,0,59.99,1919.68
2024-10-31,1,101,33,0,0,59.99,1979.67
2024-11-01,1,101,47,0,0,59.99,2819.53
2024-11-02,1,101,35,0,0,59.99,2099.65
2024-11-03,1,101,41,0,0,59.99,2459.59
2024-11-04,1,101,42,0,0,59.99,2519.58
2024-11-05,1,101,48,0,0,59.99,2879.52
2024-11-06,1,101,47,0,0,59.99,2819.53
2024-11-07,1,101,34,0,0,59.99,2039.66
2024-11-08,1,101,46,0,0,59.99,2759.54
2024-11-09,1,101,48,0,0,59.99,2879.52
2024-11-10,1,101,66,1,0,53.79208655953661,3550.28
2024-11-11,1,101,49,0,0,59.99,2939.51
2024-11-12,1,101,29,0,0,59.99,1739.71
2024-11-13,1,101,43,0,0,59.99,2579.57
2024-11-14,1,101,52,0,0,59.99,3119.48
2024-11-15,1,101,51,0,0,59.99,3059.49
2024-11-16,1,101,44,0,0,59.99,2639.56
2024-11-17,1,101,49,0,0,59.99,2939.51
2024-11-18,1,101,48,0,0,59.99,2879.52
2024-11-19,1,101,2,0,1,59.99,119.98
2024-11-20,1,101,31,0,0,59.99,1859.69
2024-11-21,1,101,40,0,0,59.99,2399.6
2024-11-22,1,101,34,0,0,59.99,2039.66
2024-11-23,1,101,50,0,0,59.99,2999.5
2024-11-24,1,101,44,0,0,59.99,2639.56
2024-11-25,1,101,39,0,0,59.99,2339.61
2024-11-26,1,101,50,0,0,59.99,2999.5
2024-11-27,1,101,40,0,0,59.99,2399.6
2024-11-28,1,101,31,0,0,59.99,1859.69
2024-11-29,1,101,85,0,0,59.99,5099.15
2024-11-30,1,101,41,0,0,59.99,2459.59
2024-12-01,1,101,53,0,0,59.99,3179.47
2024-12-02,1,101,35,0,0,59.99,2099.65
2024-12-03,1,101,33,0,0,59.99,1979.67
2024-12-04,1,101,56,1,0,47.154407565986844,2640.65
2024-12-05,1,101,45,0,0,59.99,2699.55
2024-12-06,1,101,62,0,0,59.99,3719.38
